"module name","license","repository"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid"
"uuid@9.0.1","MIT","https://github.com/uuidjs/uuid"
"uvu@0.5.6","MIT","https://github.com/lukeed/uvu"
"vfile-location@5.0.3","MIT","https://github.com/vfile/vfile-location"
"vfile-message@3.1.4","MIT","https://github.com/vfile/vfile-message"
"vfile-message@4.0.2","MIT","https://github.com/vfile/vfile-message"
"vfile@5.3.7","MIT","https://github.com/vfile/vfile"
"vfile@6.0.3","MIT","https://github.com/vfile/vfile"
"vite@6.3.5","MIT","https://github.com/vitejs/vite"
"vscode-jsonrpc@8.2.0","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver-protocol@3.17.5","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver-textdocument@1.0.12","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver-types@3.17.5","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-languageserver@9.0.1","MIT","https://github.com/Microsoft/vscode-languageserver-node"
"vscode-uri@3.0.8","MIT","https://github.com/microsoft/vscode-uri"
"web-namespaces@2.0.1","MIT","https://github.com/wooorm/web-namespaces"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"wonka@6.3.5","MIT","https://github.com/0no-co/wonka"
"word-wrap@1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"xtend@4.0.2","MIT","https://github.com/Raynos/xtend"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
"zod-to-json-schema@3.24.5","ISC","https://github.com/StefanTerdell/zod-to-json-schema"
"zod@3.25.64","MIT","https://github.com/colinhacks/zod"
"zwitch@2.0.4","MIT","https://github.com/wooorm/zwitch"
